idP1,idP2
1447,16047
1449,12459
1449,688
1450,15459
1450,1826
1452,1345
1452,3994
1455,7703
1456,12535
1458,1950
1458,6362
1458,8436
1458,12740
1458,1875
1458,344
1458,2061
1459,4
1463,1111
1465,950
1465,12510
1465,2033
1465,4430
1465,1800
1465,1516
1465,1602
1465,1919
1467,1504
1467,1671
1469,4487
1469,4746
1471,10678
1471,4702
1471,12625
1471,12535
1471,1456
1472,4927
1472,8523
1472,3409
1472,2376
1472,3081
1472,3308
1473,1565
1473,558
1474,238
1476,2140
1476,8996
1476,16776
1476,7164
1479,11907
1480,3776
1480,2205
1480,7675
1483,11174
1483,8170
1483,9833
1485,1984
1485,1692
1485,1730
1485,1318
1485,1530
1486,1035
1488,1342
1488,9350
1498,2275
1499,17183
1499,4464
1503,2228
1503,12552
1503,14184
1503,686
1503,12276
1503,625
1503,739
1503,341
1503,433
1506,157
1506,281
1507,4289
1507,10635
1507,4719
1507,1620
1507,18578
1508,1159
1509,6991
1511,16741
1514,3038
1514,259
1516,2532
1516,1805
1519,18621
1519,17213
1521,2218
1523,8202
1523,936
1523,7686
1523,8759
1523,2253
1523,1692
1523,9923
1523,13971
1524,17966
1524,19161
1526,10868
1526,7102
1526,11972
1526,1441
1526,18402
1526,7618
1527,16838
1528,12864
1528,3669
1528,7893
1528,8175
1528,12837
1528,12187
1528,6214
1528,808
1528,783
1528,9487
1528,13910
1528,8952
1528,12542
1528,2372
1528,2148
1528,11810
1528,454
1528,13193
1528,17620
1528,848
1528,7970
1528,82
1528,11414
1528,11245
1528,1294
1528,10454
1528,17761
1531,292
1531,12926
1531,12348
1531,1735
1531,13794
1533,9562
1537,9487
1537,2211
1537,17761
1537,6324
1537,8175
1537,13795
1537,1328
1537,848
1537,10976
1537,3188
1537,18912
1537,1294
1539,12691
1541,1994
1541,9331
1541,127
1542,9123
1542,3345
1543,534
1543,7348
1543,329
1543,739
1543,1395
1543,15205
1543,10545
1543,7286
1543,375
1543,34
1543,234
1543,992
1543,9835
1543,17092
1543,2088
1543,803
1543,14195
1543,11740
1543,11925
1543,14792
1543,843
1543,1211
1543,10565
1543,14150
1543,1929
1544,1207
1545,4838
1545,3715
1545,4947
1545,3900
1545,4494
1547,698
1547,87
1548,1875
1548,734
1549,1142
1550,8743
1550,1098
1551,606
1553,12204
1554,15347
1558,6158
1560,219
1561,11094
1561,1606
1561,205
1563,5174
1563,11213
1563,2924
1563,8215
1563,4764
1563,1067
1563,2076
1563,18944
1564,534
1564,7882
1564,276
1567,1233
1567,8684
1568,9116
1568,12849
1570,16246
1571,1999
1571,9980
1572,7296
1573,1049
1576,7758
1576,2148
1576,7468
1577,2066
1577,1062
1577,6238
1578,10204
1578,850
1578,7336
1578,18067
1578,8394
1578,9214
1580,5586
1580,3726
1580,6623
1580,4067
1580,10450
1580,1772
1580,11171
1580,1104
1580,598
1580,18005
1582,2240
1582,9383
1582,2445
1582,531
1583,2478
1583,9795
1583,1342
1584,13557
1584,12003
1589,16959
1589,17130
1589,8589
1590,2092
1590,627
1591,10893
1591,3830
1591,1256
1591,1302
1591,2101
1591,727
1593,2098
1595,430
1596,17446
1596,1220
1596,2187
1600,12816
1600,9910
1600,1644
1600,824
1601,1010
1603,8692
1603,13409
1603,11830
1605,790
1605,7105
1605,3051
1608,86
1608,887
1610,11762
1610,1774
1610,11515
1610,13486
1610,11050
1610,7432
1610,1837
1610,10967
1610,2074
1610,13116
1610,10881
1610,315
1610,11639
1610,13071
1610,11458
1610,7706
1610,12098
1610,9096
1610,9342
1610,1886
1611,1182
1614,12120
1614,8457
1614,8403
1614,6719
1614,18660
1614,893
1614,17994
1614,4044
1616,887
1618,782
1619,885
1620,11370
1620,12559
1620,235
1622,2187
1623,1854
1623,1468
1624,12103
1624,16864
1624,13589
1624,11975
1624,1380
1625,521
1627,7181
1627,831
1627,8988
1627,17213
1627,12204
1627,17483
1627,275
1627,2
1632,1939
1638,7637
1639,11963
1639,1684
1648,4077
1648,12736
1648,6609
1648,596
1648,2419
1648,6844
1648,4563
1648,3250
1648,3789
1648,5141
1648,5886
1648,5058
1648,8419
1648,3383
1650,422
1652,19119
1654,1172
1656,145
1656,301
1661,1644
1662,2211
1662,1431
1664,4264
1666,8230
1666,10330
1666,10845
1666,10761
1666,11137
1666,11926
1666,8393
1666,11316
1667,1442
1667,2388
1667,2147
1667,161
1667,3373
1667,4949
1667,3008
1667,3042
1667,609
1668,17492
1669,19075
1669,7265
1669,10067
1669,11004
1669,12683
1669,10439
1669,8825
1669,4053
1669,2072
1669,9478
1669,18726
1669,8051
1669,10288
1669,8847
1669,18941
1669,17687
1669,873
1669,8874
1669,7354
1669,1965
1669,3267
1669,13538
1669,17996
1669,6652
1672,2160
1672,1709
1672,121
1672,7346
1672,731
1672,10220
1672,6287
1672,18561
1672,18915
1673,199
1676,17873
1677,1229
1679,199
1680,703
1686,1787
1686,7464
1686,9206
1686,1521
1686,10014
1686,9876
1686,443
1686,11573
1686,1265
1686,200
1688,13521
1689,1750
1690,3687
1690,1734
1690,3333
1690,15560
1692,827
1692,1730
1694,823
1694,16778
1694,11365
1694,712
1694,1823
1698,2120
1699,8929
1700,18558
1701,1576
1704,3765
1705,1740
1706,354
1708,756
1708,1924
1708,1261
1712,141
1714,1271
1714,1908
1715,1663
1715,1857
1716,9560
1719,9168
1720,1367
1720,13560
1724,11770
1724,7593
1725,535
1726,18366
1728,7144
1728,13913
1728,1056
1730,652
1734,1740
1736,13241
1736,307
1736,782
1736,11697
1737,1269
1737,254
1737,1783
1737,2057
1737,2165
1738,91
1738,2116
1738,1739
1738,1913
1738,1470
1741,2911
1742,2116
1742,91
1742,2275
1743,1718
1743,227
1745,9118
1745,10420
1745,3454
1745,6386
1745,6156
1745,12911
1745,1963
1745,531
1746,1265
1746,12051
1746,3301
1746,9695
1746,3420
1747,16617
1747,988
1747,7773
1747,8457
1747,8146
1747,241
1747,18795
1747,929
1747,2107
1747,3105
1747,6917
1747,7969
1747,5104
1747,10021
1747,12325
1747,2042
1749,1721
1749,75
1751,13311
1751,3687
1751,3052
1755,887
1755,1978
1756,12202
1756,10649
1756,12356
1756,10838
1756,15453
1756,104
1758,1494
1758,7121
1758,1105
1763,16559
1763,13
1763,1327
1763,1058
1763,18842
1763,7790
1763,4512
1763,9911
1763,7069
1765,9672
1766,9074
1766,13583
1766,13359
1766,11053
1766,8996
1766,7811
1767,11
1768,887
1768,751
1768,1030
1768,1390
1768,9462
1768,2243
1768,153
1770,10472
1772,6823
1774,7139
1774,8837
1774,9342
1774,13297
1774,9096
1774,14898
1774,453
1774,7492
1774,1886
1774,2258
1774,1169
1774,7643
1774,12728
1774,9872
1774,7520
1774,13704
1774,1331
1774,7706
1774,13153
1774,12510
1774,934
1774,13486
1774,10881
1774,13800
1774,14046
1776,34
1776,9560
1777,1875
1777,7960
1777,834
1778,983
1779,1103
1780,16752
1781,11282
1781,254
1787,1265
1787,443
1787,200
1787,10014
1793,2335
1793,2413
1793,2419
1793,1552
1793,1022
1796,17332
1796,260
1797,2028
1800,1602
1801,3008
1801,16072
1801,18815
1801,39
1801,15828
1801,14302
1801,16052
1801,7946
1801,17797
1801,18102
1801,10659
1801,1308
1801,18835
1802,2217
1802,1337
1807,10162
1807,744
1807,2062
1807,32
1807,10482
1811,609
1811,3916
1814,434
1815,283
1816,17183
1820,2508
1820,815
1823,13299
1823,1694
1823,8889
1823,788
1823,11471
1823,227
1823,4880
1823,2017
1828,6852
1828,6718
1828,2358
1828,4038
1829,365
1829,689
1830,11876
1830,18558
1830,13470
1830,16145
1830,1904
1830,16415
1830,16291
1830,786
1831,9889
1831,337
1831,1862
1833,10196
1837,11778
1837,11983
1837,19546
1837,9064
1837,1302
1837,12009
1837,912
1839,397
1839,8436
1839,19337
1839,985
1840,6605
1840,6844
1841,11080
1841,9562
1841,1736
1841,12471
1841,8553
1841,13241
1841,12302
1841,11335
1841,13481
1842,7833
1842,887
1843,689
1843,12489
1845,6689
1846,756
1847,10912
1847,13882
1848,8786
1848,8833
1848,731
1848,4238
1850,15643
1851,4706
1851,7934
1851,8828
1851,3645
1854,2006
1854,1468
1857,380
1857,13013
1858,7170
1860,188
1860,1924
1860,846
1862,9889
1864,2131
1864,1486
1866,17723
1866,8738
1866,10659
1866,8928
1866,200
1866,11452
1866,2251
1866,1686
1866,7017
1866,9550
1866,19612
1866,9240
1866,2044
1866,1787
1868,1486
1868,2131
1869,10805
1869,676
1869,13009
1869,7355
1869,319
1869,8544
1869,7700
1876,3444
1877,6714
1877,6921
1877,5388
1877,1115
1877,6961
1877,5775
1877,1296
1877,6318
1880,8885
1880,159
1881,525
1881,1368
1881,1099
1881,10683
1881,17501
1881,8422
1883,1908
1883,1271
1883,1454
1885,18470
1885,861
1885,649
1885,10795
1885,18475
1885,619
1885,10622
1885,7934
1885,7969
1885,3418
1885,18528
1885,667
1885,1965
1885,18312
1885,8489
1885,867
1885,8112
1885,9318
1885,9052
1885,2940
1885,9441
1885,1728
1885,5073
1885,6429
1885,10776
1885,1701
1885,9478
1885,18241
1885,1362
1885,2445
1885,8116
1885,18362
1885,4482
1885,9222
1885,2285
1885,6652
1885,7144
1885,2095
1885,9925
1885,11579
1885,19585
1885,3105
1885,18718
1885,1576
1885,1056
1885,1582
1885,7489
1885,11512
1885,4079
1885,682
1885,9118
1885,4053
1888,4667
1888,3008
1888,6065
1888,5520
1888,5743
1888,11162
1888,14563
1888,6944
1889,18308
1889,18507
1889,18080
1890,448
1891,13286
1892,1103
1892,872
1892,1232
1892,11638
1895,7838
1895,12776
1895,10870
1895,2037
1895,66
1895,9402
1896,1470
1896,2028
1898,1857
1898,10708
1898,1392
1898,10487
1900,9221
1900,18590
1900,1584
1903,1928
1903,18915
1903,215
1903,18398
1906,4159
1906,6807
1906,6932
1906,6097
1906,2282
1906,2789
1906,4380
1906,2197
1914,1243
1914,917
1914,2171
1914,1966
1914,15
1914,84
1914,1031
1914,2367
1914,10080
1920,1326
1923,486
1925,363
1925,10075
1925,8612
1925,11427
1925,870
1925,8519
1928,942
1930,1351
1931,8055
1932,199
1932,1705
1933,448
1934,1622
1935,18290
1935,17515
1935,1869
1935,19246
1935,8032
1935,857
1935,10502
1935,767
1935,11714
1935,606
1935,13512
1935,17454
1935,214
1935,1974
1935,306
1935,17980
1935,17526
1935,13009
1938,12317
1938,11187
1939,1306
1940,12459
1940,681
1940,17383
1942,13895
1944,1711
1944,7703
1944,261
1945,87
1945,1684
1945,1547
1946,325
1946,8365
1946,12877
1946,10070
1949,703
1950,6362
1950,1049
1950,3762
1950,252
1951,9046
1951,1769
1952,18578
1952,2023
1952,5268
1952,1393
1953,10824
1955,17687
1957,9410
1957,19178
1957,11626
1957,13792
1957,2270
1957,7494
1957,12188
1957,15560
1957,17392
1957,968
1957,17133
1957,17042
1957,16683
1959,1931
1959,1644
1961,12953
1963,2240
1963,1924
1965,4269
1965,9318
1966,985
1966,8436
1966,397
1966,17482
1966,12740
1966,344
1967,1281
1968,1657
1968,1555
1969,79
1969,16642
1970,3052
1970,3735
1970,1118
1970,5227
1970,11413
1970,3630
1970,3994
1970,3333
1972,66
1973,4115
1974,8676
1974,2032
1974,8032
1974,8544
1974,606
1974,1869
1974,17454
1974,306
1974,767
1974,13512
1974,11714
1974,13009
1974,17976
1974,12745
1974,10285
1974,17980
1975,543
1976,9213
1976,18948
1978,11173
1978,12113
1978,563
1979,10524
1979,9306
1979,13209
1979,1999
1980,3191
1980,2837
1980,5101
1980,2822
1981,13809
1984,1769
1986,1775
1988,253
1988,626
1991,439
1993,11620
1993,12443
1993,1326
1993,1920
1993,1718
1993,16894
1993,1668
1993,13846
1994,1460
1994,141
1994,958
1996,307
1996,1144
1998,18530
2000,16569
2000,1802
2003,1799
2003,7050
2003,1276
2003,9560
2003,9603
2003,15518
2003,8147
2003,8020
2003,34
2003,372
2003,18852
2003,1687
2004,1620
2007,13069
2008,2276
2012,9872
2012,1484
2012,227
2016,1261
2019,18201
2019,16490
2019,1709
2019,1098
2020,10746
2021,1460
2022,17010
2023,1257
2023,6356
2023,1350
2023,12042
2023,1468
2023,550
2023,5609
2023,2406
2023,11159
2023,1936
2023,6921
2023,1748
2025,2103
2025,4576
2030,5797
2030,11922
2030,8361
2030,9039
2030,11155
2030,3924
2031,6869
2032,2233
2032,425
2033,1602
2037,18374
2037,13441
2037,66
2040,9030
2040,9845
2040,13485
2040,7112
2040,2096
2040,4977
2040,16462
2040,11064
2040,7346
2040,2195
2040,8090
2040,9893
2040,7701
2040,1603
2040,114
2040,11573
2040,18040
2040,2445
2040,7438
2040,17908
2040,13909
2041,1674
2041,19287
2042,12909
2054,13858
2054,259
2054,157
2055,1644
2055,154
2055,2235
2055,563
2056,2008
2057,1269
2066,10600
2066,6238
2066,5675
2066,9161
2066,6340
2068,70
2069,959
2072,18198
2072,10067
2072,8616
2073,11098
2074,12203
2074,13261
2075,7439
2076,11213
2077,34
2077,1264
2079,13434
2079,11125
2079,11342
2082,1977
2083,637
2083,1646
2083,1784
2083,1372
2084,9717
2084,2215
2084,446
2084,2184
2087,1749
2087,117
2088,263
2088,10038
2088,12365
2088,7096
2088,1561
2088,9667
2088,1299
2088,11094
2091,3680
2091,684
2091,848
2095,5133
2095,1459
2097,2006
2098,1942
2101,9228
2101,210
2101,10650
2101,1256
2101,1440
2103,4947
2103,5164
2103,8523
2103,4977
2103,719
2103,4838
2106,4625
2106,5561
2106,18963
2106,4054
2106,5426
2106,5979
2106,1082
2106,6687
2106,6489
2108,11020
2108,555
2108,4007
2108,2470
2108,7170
2108,7861
2108,1408
2108,5199
2108,15557
2110,14138
2110,479
2110,5199
2110,10463
2110,1382
2111,5237
2112,2069
2112,959
2113,883
2114,813
2114,1793
2114,2543
2114,2335
2114,651
2114,3602
2114,3348
2114,1022
2114,2413
2116,1470
2116,1739
2116,390
2117,16676
2117,18242
2117,11400
2117,9014
2118,1514
2118,19454
2118,10607
2122,16512
2124,531
2124,8752
2125,7525
2125,18693
2126,4903
2130,18124
2130,1880
2130,8885
2130,1633
2130,213
2130,9535
2130,887
2131,1035
2132,353
2132,1708
2132,1261
2134,1548
2134,152
2134,7806
2134,11123
2134,262
2135,1440
2135,10650
2136,1629
2136,1994
2136,1460
2136,2016
2139,2079
2139,9627
2139,11342
2140,150
2142,8652
2142,12173
2142,19190
2142,2049
2145,7739
2146,11530
2147,2388
2147,3139
2147,3042
2147,3373
2147,1170
2147,4949
2147,609
2147,1442
2147,161
2150,1260
2152,7962
2154,1152
2154,737
2158,13751
2158,11110
2158,11056
2158,11549
2158,10930
2160,8097
2160,18358
2161,8984
2161,13409
2161,317
2161,11963
2165,2057
2165,132
2165,1269
2168,14996
2168,129
2169,2458
2169,11409
2169,7910
2169,5539
2169,15511
2169,2256
2169,5462
2169,3340
2169,18671
2169,4030
2171,1031
2171,8506
2171,84
2171,15
2172,32
2172,744
2173,13122
2173,16555
2175,2283
2175,839
2176,1601
2178,3051
2178,172
2178,872
2178,1232
2178,1337
2178,10945
2179,13738
2179,12472
2180,1089
2180,150
2180,1398
2180,1712
2180,152
2180,141
2180,8051
2183,844
2183,8217
2184,2215
2185,7803
2185,2486
2185,6355
2187,4
2192,8802
2192,17605
2192,13835
2194,9356
2194,18999
2194,19147
2194,13076
2195,8692
2198,3762
2202,15366
2203,2267
2204,2055
2204,337
2204,887
2204,42
2209,2048
2209,1889
2210,1643
2210,231
2211,11297
2211,848
2211,12542
2211,11245
2211,1328
2211,14135
2211,18435
2211,7225
2211,808
2211,10529
2211,1748
2211,352
2211,11414
2211,9794
2213,1010
2213,6727
2213,5227
2218,64
2220,1378
2222,2126
2222,1573
2222,7584
2223,887
2224,10734
2224,1638
2224,7637
2228,11259
2229,19459
2229,7438
2232,8363
2232,12030
2232,10650
2232,7259
2232,1151
2233,252
2237,807
2237,6405
2238,430
2238,13538
2243,1030
2243,1390
2246,21
2250,1057
2250,12811
2250,9046
2250,10857
2250,7170
2250,13776
2250,11520
2251,7017
2254,334
2257,1889
2257,10867
2259,1717
2266,5085
2266,4977
2268,8860
2268,2028
2269,13045
2269,11131
2272,12301
2272,8648
2272,13
2272,7916
2272,2209
2272,1889
2272,8569
2272,7575
2272,1975
2272,254
2272,2146
2272,2048
2275,889
2275,1749
2275,1783
2277,8000
2277,13779
2277,1200
2277,283
2277,17369
2277,11865
2277,9116
2278,7273
2279,11507
2279,19584
2279,10986
2279,12913
2279,1151
2279,10736
2279,10580
2279,8360
2279,19082
2279,11349
2279,11803
2279,10928
2279,13633
2279,11971
2279,1388
2279,12280
2280,208
2280,12585
2280,498
2281,13236
2284,389
2285,657
2286,2732
2286,5219
2286,3232
2286,3697
2286,2967
2286,17966
2286,2678
2286,3668
2286,3630
2286,12325
2286,3205
2286,4048
2286,3398
2286,1345
2286,7312
2289,2851
2289,4257
2289,4934
2289,2500
2289,4429
2291,3513
2291,2532
2291,757
2291,18202
2291,2515
2291,1805
2291,2813
2291,6318
2291,10127
2292,4587
2292,4539
2293,2371
2293,2454
2296,2492
2298,5154
2298,4835
2301,6171
2301,2653
2301,9011
2301,6161
2301,2943
2303,1170
2303,3139
2303,5666
2303,1442
2303,609
2304,4702
2304,3916
2304,3698
2308,3118
2308,4213
2311,6423
2311,4571
2311,4437
2311,2471
2311,3313
2313,2379
2314,2400
2316,3964
2318,15806
2319,418
2319,8211
2321,4569
2322,4851
2322,308
2322,2364
2322,4161
2322,13053
2323,3608
2323,2969
2323,3075
2323,4543
2326,2411
2328,4729
2328,4047
2328,2700
2328,3075
2328,2687
2328,5019
2328,2454
2328,2515
2328,5316
2328,17317
2328,5296
2328,5430
2328,0
2328,2293
2329,6562
2329,2343
2330,3695
2330,5979
2330,387
2330,3519
2333,4535
2333,6244
2333,4469
2333,4451
2333,2370
2333,3055
2333,3539
2333,4918
2333,3820
2335,1552
2335,2413
2337,4188
2337,17440
2338,7052
2339,4383
2339,2932
2339,4117
2339,3082
2339,4571
2339,2393
2341,2990
2341,3168
2341,4609
2343,5226
2343,3568
2343,3082
2343,2471
2343,2704
2343,4437
2343,4571
2343,4117
2345,3503
2345,3829
2345,5910
2345,5064
2345,4764
2345,6857
2345,3641
2346,2970
2346,11036
2346,11602
2346,2714
2346,10593
2346,3342
2346,2508
2346,3642
2348,2407
2350,3601
2350,3388
2350,5164
2350,14577
2350,9458
2350,327
2350,4882
2350,4379
2350,2377
2351,2780
2351,4019
2352,3211
2353,5158
2353,2294
2353,6168
2353,2702
2355,8523
2355,3774
2355,3751
2355,2454
2356,2512
2358,12413
2360,6360
2361,16596
2361,5732
2362,4948
2362,4213
2362,3675
2362,3082
2362,4571
2362,4385
2366,2282
2368,3267
2368,14864
2368,2947
2369,2515
2369,12051
2369,5296
2369,4183
2369,3301
2369,4160
2369,3420
2369,2484
2369,2454
2370,6430
2370,3058
2370,1356
2372,362
2372,13132
2372,1798
2372,19452
2372,1576
2372,1000
2373,3486
2374,3009
2374,4836
2374,3336
2374,8523
2374,3506
2375,4643
2376,3308
2377,3645
2378,3455
2378,8523
2378,3336
2380,3159
2380,3788
2380,4526
2380,4295
2380,4939
2380,13433
2380,6491
2380,1732
2380,4040
2383,10380
2383,8972
2383,10337
2383,10170
2383,9805
2383,6548
2383,2576
2383,1480
2383,17106
2383,18483
2383,2954
2383,1415
2383,1548
2383,7886
2383,2180
2383,6775
2383,38
2383,837
2383,1243
2383,4068
2383,11057
2383,10080
2383,1458
2383,371
2383,1283
2383,6915
2383,9608
2383,12888
2383,211
2383,152
2383,2061
2383,344
2383,1549
2383,5277
2383,5208
2383,8171
2383,7675
2383,8438
2383,10719
2383,10846
2383,1966
2383,8988
2383,13874
2383,7525
2383,1142
2383,985
2383,7272
2383,7205
2383,486
2383,11687
2383,8210
2383,1875
2383,9710
2383,3776
2383,6242
2383,1923
2383,2552
2383,12691
2383,397
2384,3201
2384,2537
2384,1239
2385,4924
2385,4180
2385,10212
2387,1005
2388,3373
2389,12736
2389,4102
2390,2471
2390,4426
2390,5220
2390,4379
2390,4838
2390,4977
2390,4947
2390,3900
2390,4117
2390,5226
2390,5164
2390,12930
2390,3924
2391,2335
2391,6357
2391,3130
2391,3980
2391,9420
2391,4033
2391,3602
2391,1239
2391,10596
2392,2893
2392,3474
2393,3806
2393,2507
2402,2996
2402,5186
2402,3608
2402,2632
2407,3328
2413,4179
2414,3512
2415,327
2415,4838
2415,2521
2415,12930
2415,4977
2415,5091
2415,9458
2415,9108
2415,5943
2415,2471
2415,5366
2415,4426
2415,4947
2415,5164
2415,4030
2415,4141
2416,3437
2418,2568
2418,4185
2418,4180
2418,3837
2419,3038
2421,5099
2424,4682
2426,4634
2428,2789
2428,2852
2429,4295
2429,3198
2429,4744
2429,2694
2429,10110
2429,17919
2429,2407
2429,4526
2429,4682
2430,2442
2430,3050
2430,2400
2431,13366
2434,4907
2434,3168
2434,4568
2434,3921
2434,2406
2435,4842
2437,9824
2437,4988
2439,4556
2440,3830
2440,4098
2442,2400
2442,4557
2446,2465
2446,4180
2449,3880
2449,3027
2449,4556
2449,5323
2449,2387
2449,4537
2449,2500
2450,2813
2450,3513
2451,2644
2453,3830
2454,8523
2454,17317
2454,3557
2454,516
2454,4359
2454,5296
2454,3899
2456,4163
2456,2568
2457,3010
2458,6238
2458,5586
2458,2066
2458,11599
2458,2776
2458,4030
2458,5462
2463,3506
2463,3243
2467,2917
2467,2723
2467,4182
2468,1877
2468,6636
2468,6122
2468,4820
2471,694
2471,4959
2471,2686
2471,2507
2471,3806
2474,2480
2476,3686
2478,9350
2478,4311
2478,4508
2478,4643
2478,5229
2478,2372
2480,3290
2480,3645
2481,3278
2481,13044
2481,5938
2483,4571
2483,3506
2484,2465
2484,4716
2484,5316
2485,4674
2485,3757
2486,4218
2488,4571
2488,4857
2488,2471
2491,5639
2491,4952
2491,2413
2492,4526
2492,4965
2496,5153
2499,3916
2499,3139
2499,1811
2500,2780
2500,4181
2501,4592
2503,4543
2503,3608
2503,3195
2506,12993
2507,3806
2507,694
2508,3642
2508,2970
2508,5168
2511,8523
2511,3009
2511,2374
2511,4809
2511,4788
2511,19241
2515,2454
2515,18080
2515,5296
2516,4213
2516,3568
2517,3290
2517,4824
2518,5711
2518,5166
2518,5183
2518,3308
2518,4730
2518,5157
2518,3055
2518,3970
2518,2805
2520,4218
2521,5164
2521,9458
2521,7605
2521,4977
2521,3924
2526,3330
2529,3674
2529,5140
2529,16100
2529,14338
2530,3899
2531,3390
